date,unused_date,price,fluctuation,fluctuation_percent
12/7/2022,13/07/2022,"58.236,90","1.312,16","2,31%"
11/7/2022,12/7/2022,"56.924,74","-1.083,82","-1,87%"
10/7/2022,11/7/2022,"58.008,56","432,98","0,75%"
7/7/2022,8/7/2022,"57.575,58","703,95","1,24%"
6/7/2022,7/7/2022,"56.871,63","-1.677,05","-2,86%"
5/7/2022,6/7/2022,"58.548,68","-1.127,09","-1,89%"
4/7/2022,5/7/2022,"59.675,77","-639,21","-1,06%"
3/7/2022,4/7/2022,"60.314,98","-249,76","-0,41%"
30/06/2022,1/7/2022,"60.564,74","-1.072,32","-1,74%"
29/06/2022,30/06/2022,"61.637,06","-18,71","-0,03%"
28/06/2022,29/06/2022,"61.655,77","771,31","1,27%"
27/06/2022,28/06/2022,"60.884,46","805,79","1,34%"
26/06/2022,27/06/2022,"60.078,67","-291,45","-0,48%"
23/06/2022,24/06/2022,"60.370,12","2.044,79","3,51%"
22/06/2022,23/06/2022,"58.325,33","-1.010,60","-1,70%"
21/06/2022,22/06/2022,"59.335,93","-1.425,95","-2,35%"
20/06/2022,21/06/2022,"60.761,88","-1.993,37","-3,18%"
19/06/2022,20/06/2022,"62.755,25","-604,22","-0,95%"
16/06/2022,17/06/2022,"63.359,47","1.376,26","2,22%"
15/06/2022,16/06/2022,"61.983,21","-140,09","-0,23%"
14/06/2022,15/06/2022,"62.123,30","656,66","1,07%"
13/06/2022,14/06/2022,"61.466,64","-2.879,67","-4,48%"
12/6/2022,13/06/2022,"64.346,31","-1.828,02","-2,76%"
9/6/2022,10/6/2022,"66.174,33","238,24","0,36%"
8/6/2022,9/6/2022,"65.936,09","775,42","1,19%"
7/6/2022,8/6/2022,"65.160,67","520,04","0,80%"
6/6/2022,7/6/2022,"64.640,63","-25,19","-0,04%"
5/6/2022,6/6/2022,"64.665,82","624,74","0,98%"
2/6/2022,3/6/2022,"64.041,08","-454,58","-0,70%"
1/6/2022,2/6/2022,"64.495,66","351,11","0,55%"
31/05/2022,1/6/2022,"64.144,55",-80.89,-0.13%
30/05/2022,31/05/2022,"64.225,44",451.28,0.71%
29/05/2022,30/05/2022,"63.774,16",708.65,1.12%
26/05/2022,27/05/2022,"63.065,51",-6.49,-0.01%
25/05/2022,26/05/2022,"63.072,00",2091.29,3.43%
24/05/2022,25/05/2022,"60.980,71",764.9,1.27%
23/05/2022,24/05/2022,"60.215,81",-1023.39,-1.67%
22/05/2022,23/05/2022,"61.239,20",314.54,0.52%
19/05/2022,20/05/2022,"60.924,66",53.31,0.09%
18/05/2022,19/05/2022,"60.871,35",632.73,1.05%
17/05/2022,18/05/2022,"60.238,62",3066.72,5.36%
16/05/2022,17/05/2022,"57.171,90",-683.68,-1.18%
15/05/2022,16/05/2022,"57.855,58",-3305.61,-5.40%
12/5/2022,13/05/2022,"61.161,19",-3411.5,-5.28%
11/5/2022,12/5/2022,"64.572,69",402.64,0.63%
10/5/2022,11/5/2022,"64.170,05",1194.71,1.90%
9/5/2022,10/5/2022,"62.975,34",-3744.65,-5.61%
8/5/2022,9/5/2022,"66.719,99",-1573.28,-2.30%
5/5/2022,6/5/2022,"68.293,27",-268.91,-0.39%
4/5/2022,5/5/2022,"68.562,18",-39.95,-0.06%
28/04/2022,29/04/2022,"68.602,13",-6.1,-0.01%
27/04/2022,28/04/2022,"68.608,23",650.67,0.96%
26/04/2022,27/04/2022,"67.957,56",1280.33,1.92%
25/04/2022,26/04/2022,"66.677,23",-3774.85,-5.36%
24/04/2022,25/04/2022,"70.452,08",-181.34,-0.26%
21/04/2022,22/04/2022,"70.633,42",-504.95,-0.71%
20/04/2022,21/04/2022,"71.138,37",-981.86,-1.36%
19/04/2022,20/04/2022,"72.120,23",-1681.16,-2.28%
18/04/2022,19/04/2022,"73.801,39",-1668.88,-2.21%
17/04/2022,18/04/2022,"75.470,27",-923.34,-1.21%
14/04/2022,15/04/2022,"76.393,61",-246.93,-0.32%
13/04/2022,14/04/2022,"76.640,54",1408.33,1.87%
12/4/2022,13/04/2022,"75.232,21",-1227.36,-1.61%
11/4/2022,12/4/2022,"76.459,57",-1336.82,-1.72%
7/4/2022,8/4/2022,"77.796,39",-1197.72,-1.52%
6/4/2022,7/4/2022,"78.994,11",388.32,0.49%
5/4/2022,6/4/2022,"78.605,79",-268.22,-0.34%
4/4/2022,5/4/2022,"78.874,01",-111.25,-0.14%
3/4/2022,4/4/2022,"78.985,26",1429.6,1.84%
31/03/2022,1/4/2022,"77.555,66",-149.35,-0.19%
30/03/2022,31/03/2022,"77.705,01",-646.86,-0.83%
29/03/2022,30/03/2022,"78.351,87",720.93,0.93%
28/03/2022,29/03/2022,"77.630,94",-342.12,-0.44%
27/03/2022,28/03/2022,"77.973,06",287.48,0.37%
24/03/2022,25/03/2022,"77.685,58",-91.61,-0.12%
23/03/2022,24/03/2022,"77.777,19",-49.31,-0.06%
22/03/2022,23/03/2022,"77.826,50",513.92,0.66%
21/03/2022,22/03/2022,"77.312,58",960.28,1.26%
20/03/2022,21/03/2022,"76.352,30",276.63,0.36%
17/03/2022,18/03/2022,"76.075,67",41.67,0.05%
16/03/2022,17/03/2022,"76.034,00",432.82,0.57%
15/03/2022,16/03/2022,"75.601,18",319.37,0.42%
14/03/2022,15/03/2022,"75.281,81",-914.41,-1.20%
13/03/2022,14/03/2022,"76.196,22",-409.65,-0.53%
10/3/2022,11/3/2022,"76.605,87",463.68,0.61%
9/3/2022,10/3/2022,"76.142,19",139.98,0.18%
8/3/2022,9/3/2022,"76.002,21",-1393.09,-1.80%
7/3/2022,8/3/2022,"77.395,30",-606.98,-0.78%
6/3/2022,7/3/2022,"78.002,28",171.04,0.22%
3/3/2022,4/3/2022,"77.831,24",1102.8,1.44%
2/3/2022,3/3/2022,"76.728,44",-986.5,-1.27%
1/3/2022,2/3/2022,"77.714,94",145.27,0.19%
28/02/2022,1/3/2022,"77.569,67",-46.51,-0.06%
27/02/2022,28/02/2022,"77.616,18",521.64,0.68%
24/02/2022,25/02/2022,"77.094,54",-600.29,-0.77%
23/02/2022,24/02/2022,"77.694,83",533.83,0.69%
22/02/2022,23/02/2022,"77.161,00",-125.07,-0.16%
21/02/2022,22/02/2022,"77.286,07",186.54,0.24%
20/02/2022,21/02/2022,"77.099,53",87.92,0.11%
17/02/2022,18/02/2022,"77.011,61",801.19,1.05%
16/02/2022,17/02/2022,"76.210,42",122.78,0.16%
15/02/2022,16/02/2022,"76.087,64",843.5,1.12%
14/02/2022,15/02/2022,"75.244,14",-1659.1,-2.16%
13/02/2022,14/02/2022,"76.903,24",17.12,0.02%
10/2/2022,11/2/2022,"76.886,12",51.79,0.07%
9/2/2022,10/2/2022,"76.834,33",335.85,0.44%
8/2/2022,9/2/2022,"76.498,48",717.03,0.95%
7/2/2022,8/2/2022,"75.781,45",553.25,0.74%
6/2/2022,7/2/2022,"75.228,20",827.93,1.11%
27/01/2022,28/01/2022,"74.400,27",-574.17,-0.77%
26/01/2022,27/01/2022,"74.974,44",333.69,0.45%
25/01/2022,26/01/2022,"74.640,75",1782.27,2.45%
24/01/2022,25/01/2022,"72.858,48",-1948.98,-2.61%
23/01/2022,24/01/2022,"74.807,46",262.39,0.35%
20/01/2022,21/01/2022,"74.545,07",908.48,1.23%
19/01/2022,20/01/2022,"73.636,59",906.64,1.25%
18/01/2022,19/01/2022,"72.729,95",-621.67,-0.85%
17/01/2022,18/01/2022,"73.351,62",-2954.7,-3.87%
16/01/2022,17/01/2022,"76.306,32",-325.61,-0.42%
13/01/2022,14/01/2022,"76.631,93",-695.41,-0.90%
12/1/2022,13/01/2022,"77.327,34",1262.09,1.66%
11/1/2022,12/1/2022,"76.065,25",-931.86,-1.21%
10/1/2022,11/1/2022,"76.997,11",-1544.67,-1.97%
9/1/2022,10/1/2022,"78.541,78",-395.12,-0.50%
6/1/2022,7/1/2022,"78.936,90",-306.36,-0.39%
5/1/2022,6/1/2022,"79.243,26",-249.14,-0.31%
4/1/2022,5/1/2022,"79.492,40",953.25,1.21%
3/1/2022,4/1/2022,"78.539,15",406.27,0.52%
30/12/2021,31/12/2021,"78.132,88",619.64,0.80%
29/12/2021,30/12/2021,"77.513,24",-333.67,-0.43%
28/12/2021,29/12/2021,"77.846,91",286.59,0.37%
27/12/2021,28/12/2021,"77.560,32",132.51,0.17%
26/12/2021,27/12/2021,"77.427,81",1181.79,1.55%
23/12/2021,24/12/2021,"76.246,02",-1413.77,-1.82%
22/12/2021,23/12/2021,"77.659,79",-405.68,-0.52%
21/12/2021,22/12/2021,"78.065,47",211.98,0.27%
20/12/2021,21/12/2021,"77.853,49",175.16,0.23%
19/12/2021,20/12/2021,"77.678,33",321.95,0.42%
16/12/2021,17/12/2021,"77.356,38",-375.43,-0.48%
15/12/2021,16/12/2021,"77.731,81",-75.77,-0.10%
14/12/2021,15/12/2021,"77.807,58",-32.14,-0.04%
13/12/2021,14/12/2021,"77.839,72",396.69,0.51%
12/12/2021,13/12/2021,"77.443,03",14.13,0.02%
9/12/2021,10/12/2021,"77.428,90",937.06,1.23%
8/12/2021,9/12/2021,"76.491,84",399.24,0.52%
7/12/2021,8/12/2021,"76.092,60",1467.84,1.97%
6/12/2021,7/12/2021,"74.624,76",-1704.41,-2.23%
5/12/2021,6/12/2021,"76.329,17",-2213.11,-2.82%
2/12/2021,3/12/2021,"78.542,28",-579.71,-0.73%
1/12/2021,2/12/2021,"79.121,99",400.26,0.51%
30/11/2021,1/12/2021,"78.721,73",-200.88,-0.25%
29/11/2021,30/11/2021,"78.922,61",-766.84,-0.96%
28/11/2021,29/11/2021,"79.689,45",-810.53,-1.01%
25/11/2021,26/11/2021,"80.499,98",639.28,0.80%
24/11/2021,25/11/2021,"79.860,70",1222.54,1.55%
23/11/2021,24/11/2021,"78.638,16",1355.2,1.75%
22/11/2021,23/11/2021,"77.282,96",-154.71,-0.20%
21/11/2021,22/11/2021,"77.437,67",-1096.76,-1.40%
18/11/2021,19/11/2021,"78.534,43",-323.44,-0.41%
17/11/2021,18/11/2021,"78.857,87",282.33,0.36%
16/11/2021,17/11/2021,"78.575,54",-550.87,-0.70%
15/11/2021,16/11/2021,"79.126,41",45.08,0.06%
14/11/2021,15/11/2021,"79.081,33",546.27,0.70%
11/11/2021,12/11/2021,"78.535,06",-506.33,-0.64%
10/11/2021,11/11/2021,"79.041,39",-218.67,-0.28%
9/11/2021,10/11/2021,"79.260,06",-75.23,-0.09%
8/11/2021,9/11/2021,"79.335,29",321.82,0.41%
7/11/2021,8/11/2021,"79.013,47",509.48,0.65%
4/11/2021,5/11/2021,"78.503,99",708.5,0.91%
3/11/2021,4/11/2021,"77.795,49",-408.71,-0.52%
2/11/2021,3/11/2021,"78.204,20",373.13,0.48%
1/11/2021,2/11/2021,"77.831,07",-503.42,-0.64%
31/10/2021,1/11/2021,"78.334,49",-233.47,-0.30%
28/10/2021,29/10/2021,"78.567,96",565.62,0.73%
27/10/2021,28/10/2021,"78.002,34",1380.8,1.80%
26/10/2021,27/10/2021,"76.621,54",909.16,1.20%
25/10/2021,26/10/2021,"75.712,38",-1303.58,-1.69%
24/10/2021,25/10/2021,"77.015,96",-186.58,-0.24%
21/10/2021,22/10/2021,"77.202,54",52.59,0.07%
20/10/2021,21/10/2021,"77.149,95",75.94,0.10%
19/10/2021,20/10/2021,"77.074,01",-118.27,-0.15%
18/10/2021,19/10/2021,"77.192,28",419.25,0.55%
17/10/2021,18/10/2021,"76.773,03",582.73,0.76%
14/10/2021,15/10/2021,"76.190,30",139.64,0.18%
13/10/2021,14/10/2021,"76.050,66",-14.65,-0.02%
12/10/2021,13/10/2021,"76.065,31",164.94,0.22%
11/10/2021,12/10/2021,"75.900,37",1063.38,1.42%
10/10/2021,11/10/2021,"74.836,99",218.54,0.29%
7/10/2021,8/10/2021,"74.618,45",355.65,0.48%
6/10/2021,7/10/2021,"74.262,80",527.84,0.72%
5/10/2021,6/10/2021,"73.734,96",594.12,0.81%
4/10/2021,5/10/2021,"73.140,84",761,1.05%
3/10/2021,4/10/2021,"72.379,84",-412.17,-0.57%
30/09/2021,1/10/2021,"72.792,01",88.24,0.12%
29/09/2021,30/09/2021,"72.703,77",119.3,0.16%
28/09/2021,29/09/2021,"72.584,47",1209.29,1.69%
27/09/2021,28/09/2021,"71.375,18",-1533.44,-2.10%
26/09/2021,27/09/2021,"72.908,62",-386.5,-0.53%
23/09/2021,24/09/2021,"73.295,12",-122.95,-0.17%
22/09/2021,23/09/2021,"73.418,07",391.53,0.54%
21/09/2021,22/09/2021,"73.026,54",-77.2,-0.11%
20/09/2021,21/09/2021,"73.103,74",-499.06,-0.68%
19/09/2021,20/09/2021,"73.602,80",724.46,0.99%
16/09/2021,17/09/2021,"72.878,34",125.01,0.17%
15/09/2021,16/09/2021,"72.753,33",835.44,1.16%
14/09/2021,15/09/2021,"71.917,89",-343.17,-0.47%
13/09/2021,14/09/2021,"72.261,06",-340.02,-0.47%
12/9/2021,13/09/2021,"72.601,08",-201.89,-0.28%
9/9/2021,10/9/2021,"72.802,97",920.54,1.28%
8/9/2021,9/9/2021,"71.882,43",-73.41,-0.10%
7/9/2021,8/9/2021,"71.955,84",-134.8,-0.19%
6/9/2021,7/9/2021,"72.090,64",1022.02,1.44%
5/9/2021,6/9/2021,"71.068,62",315.66,0.45%
31/08/2021,1/9/2021,"70.752,96",133.05,0.19%
30/08/2021,31/08/2021,"70.619,91",1081.49,1.56%
29/08/2021,30/08/2021,"69.538,42",411.62,0.60%
26/08/2021,27/08/2021,"69.126,80",-305.12,-0.44%
25/08/2021,26/08/2021,"69.431,92",722.05,1.05%
24/08/2021,25/08/2021,"68.709,87",-129.13,-0.19%
23/08/2021,24/08/2021,"68.839,00",-1614.09,-2.29%
22/08/2021,23/08/2021,"70.453,09",-2082.52,-2.87%
19/08/2021,20/08/2021,"72.535,61",365.61,0.51%
18/08/2021,19/08/2021,"72.170,00",-56.38,-0.08%
17/08/2021,18/08/2021,"72.226,38",7.11,0.01%
16/08/2021,17/08/2021,"72.219,27",1116.63,1.57%
15/08/2021,16/08/2021,"71.102,64",422.71,0.60%
12/8/2021,13/08/2021,"70.679,93",-636.25,-0.89%
11/8/2021,12/8/2021,"71.316,18",-149.09,-0.21%
10/8/2021,11/8/2021,"71.465,27",160.29,0.22%
9/8/2021,10/8/2021,"71.304,98",1304.59,1.86%
8/8/2021,9/8/2021,"70.000,39",-312.36,-0.44%
5/8/2021,6/8/2021,"70.312,75",1025.63,1.48%
4/8/2021,5/8/2021,"69.287,12",212.37,0.31%
3/8/2021,4/8/2021,"69.074,75",805.47,1.18%
2/8/2021,3/8/2021,"68.269,28",409.13,0.60%
1/8/2021,2/8/2021,"67.860,15",988.58,1.48%
29/07/2021,30/07/2021,"66.871,57",1144.43,1.74%
28/07/2021,29/07/2021,"65.727,14",37.66,0.06%
27/07/2021,28/07/2021,"65.689,48",524.55,0.80%
26/07/2021,27/07/2021,"65.164,93",179.59,0.28%
25/07/2021,26/07/2021,"64.985,34",-1085.49,-1.64%
22/07/2021,23/07/2021,"66.070,83",916.82,1.41%
21/07/2021,22/07/2021,"65.154,01",-7.96,-0.01%
20/07/2021,21/07/2021,"65.161,97",1859.03,2.94%
19/07/2021,20/07/2021,"63.302,94",-2602.63,-3.95%
18/07/2021,19/07/2021,"65.905,57",403.51,0.62%
15/07/2021,16/07/2021,"65.502,06",1264.49,1.97%
14/07/2021,15/07/2021,"64.237,57",-1228.98,-1.88%
13/07/2021,14/07/2021,"65.466,55",253.78,0.39%
12/7/2021,13/07/2021,"65.212,77",-2418.26,-3.58%
11/7/2021,12/7/2021,"67.631,03",-1043.37,-1.52%
8/7/2021,9/7/2021,"68.674,40",-609.48,-0.88%
7/7/2021,8/7/2021,"69.283,88",1649.43,2.44%
6/7/2021,7/7/2021,"67.634,45",-3272.8,-4.62%
5/7/2021,6/7/2021,"70.907,25",421.34,0.60%
4/7/2021,5/7/2021,"70.485,91",480.99,0.69%
1/7/2021,2/7/2021,"70.004,92",895.97,1.30%
30/06/2021,1/7/2021,"69.108,95",-20.15,-0.03%
29/06/2021,30/06/2021,"69.129,10",8.01,0.01%
28/06/2021,29/06/2021,"69.121,09",1155.77,1.70%
27/06/2021,28/06/2021,"67.965,32",554.66,0.82%
24/06/2021,25/06/2021,"67.410,66",-214.48,-0.32%
23/06/2021,24/06/2021,"67.625,14",-57.63,-0.09%
22/06/2021,23/06/2021,"67.682,77",235.61,0.35%
21/06/2021,22/06/2021,"67.447,16",-102.59,-0.15%
20/06/2021,21/06/2021,"67.549,75",844.25,1.27%
17/06/2021,18/06/2021,"66.705,50",227.78,0.34%
16/06/2021,17/06/2021,"66.477,72",-808.11,-1.20%
15/06/2021,16/06/2021,"67.285,83",-125.06,-0.19%
14/06/2021,15/06/2021,"67.410,89",427.9,0.64%
13/06/2021,14/06/2021,"66.982,99",1529.91,2.34%
10/6/2021,11/6/2021,"65.453,08",34.57,0.05%
9/6/2021,10/6/2021,"65.418,51",788.61,1.22%
8/6/2021,9/6/2021,"64.629,90",-2177.57,-3.26%
7/6/2021,8/6/2021,"66.807,47",-1223.65,-1.80%
6/6/2021,7/6/2021,"68.031,12",234.93,0.35%
3/6/2021,4/6/2021,"67.796,19",939.82,1.41%
2/6/2021,3/6/2021,"66.856,37",67.81,0.10%
1/6/2021,2/6/2021,"66.788,56",480.61,0.72%
31/05/2021,1/6/2021,"66.307,95",1290.27,1.98%
30/05/2021,31/05/2021,"65.017,68",981.72,1.53%
27/05/2021,28/05/2021,"64.035,96",-681.86,-1.05%
26/05/2021,27/05/2021,"64.717,82",268.28,0.42%
25/05/2021,26/05/2021,"64.449,54",739.62,1.16%
24/05/2021,25/05/2021,"63.709,92",238.04,0.38%
23/05/2021,24/05/2021,"63.471,88",-177.52,-0.28%
20/05/2021,21/05/2021,"63.649,40",800.2,1.27%
19/05/2021,20/05/2021,"62.849,20",957.01,1.55%
18/05/2021,19/05/2021,"61.892,19",376.86,0.61%
17/05/2021,18/05/2021,"61.515,33",-351.54,-0.57%
16/05/2021,17/05/2021,"61.866,87",84.43,0.14%
13/05/2021,14/05/2021,"61.782,44",-419.61,-0.67%
12/5/2021,13/05/2021,"62.202,05",1015.61,1.66%
11/5/2021,12/5/2021,"61.186,44",-210.17,-0.34%
10/5/2021,11/5/2021,"61.396,61",842.11,1.39%
9/5/2021,10/5/2021,"60.554,50",91.41,0.15%
6/5/2021,7/5/2021,"60.463,09",-56.01,-0.09%
5/5/2021,6/5/2021,"60.519,10",624.15,1.04%
4/5/2021,5/5/2021,"59.894,95",644.58,1.09%
3/5/2021,4/5/2021,"59.250,37",691.76,1.18%
28/04/2021,29/04/2021,"58.558,61",355.43,0.61%
27/04/2021,28/04/2021,"58.203,18",367.06,0.63%
26/04/2021,27/04/2021,"57.836,12",-1160.72,-1.97%
25/04/2021,26/04/2021,"58.996,84",1310.87,2.27%
22/04/2021,23/04/2021,"57.685,97",-1666.12,-2.81%
21/04/2021,22/04/2021,"59.352,09",54.84,0.09%
19/04/2021,20/04/2021,"59.297,25",1284.28,2.21%
18/04/2021,19/04/2021,"58.012,97",-274.84,-0.47%
15/04/2021,16/04/2021,"58.287,81",-242,-0.41%
14/04/2021,15/04/2021,"58.529,81",895.15,1.55%
13/04/2021,14/04/2021,"57.634,66",-696.68,-1.19%
12/4/2021,13/04/2021,"58.331,34",767.93,1.33%
11/4/2021,12/4/2021,"57.563,41",-33.91,-0.06%
8/4/2021,9/4/2021,"57.597,32",-212.7,-0.37%
7/4/2021,8/4/2021,"57.810,02",154.56,0.27%
6/4/2021,7/4/2021,"57.655,46",41.69,0.07%
5/4/2021,6/4/2021,"57.613,77",289.17,0.50%
4/4/2021,5/4/2021,"57.324,60",397.13,0.70%
1/4/2021,2/4/2021,"56.927,47",1070.32,1.92%
31/03/2021,1/4/2021,"55.857,15",286.5,0.52%
30/03/2021,31/03/2021,"55.570,65",295.01,0.53%
29/03/2021,30/03/2021,"55.275,64",392.74,0.72%
28/03/2021,29/03/2021,"54.882,90",110.03,0.20%
25/03/2021,26/03/2021,"54.772,87",-110.07,-0.20%
24/03/2021,25/03/2021,"54.882,94",-1035.95,-1.85%
23/03/2021,24/03/2021,"55.918,89",-479.23,-0.85%
22/03/2021,23/03/2021,"56.398,12",-264.47,-0.47%
21/03/2021,22/03/2021,"56.662,59",-270.87,-0.48%
18/03/2021,19/03/2021,"56.933,46",500.5,0.89%
17/03/2021,18/03/2021,"56.432,96",181.85,0.32%
16/03/2021,17/03/2021,"56.251,11",-64.36,-0.11%
15/03/2021,16/03/2021,"56.315,47",101.02,0.18%
14/03/2021,15/03/2021,"56.214,45",-78.47,-0.14%
11/3/2021,12/3/2021,"56.292,92",722.41,1.30%
10/3/2021,11/3/2021,"55.570,51",401.84,0.73%
9/3/2021,10/3/2021,"55.168,67",-263.44,-0.48%
8/3/2021,9/3/2021,"55.432,11",31.47,0.06%
7/3/2021,8/3/2021,"55.400,64",-6.46,-0.01%
4/3/2021,5/3/2021,"55.407,10",-904.09,-1.61%
3/3/2021,4/3/2021,"56.311,19",231.47,0.41%
2/3/2021,3/3/2021,"56.079,72",101.64,0.18%
1/3/2021,2/3/2021,"55.978,08",736.74,1.33%
28/02/2021,1/3/2021,"55.241,34",291.67,0.53%
25/02/2021,26/02/2021,"54.949,67",289.34,0.53%
24/02/2021,25/02/2021,"54.660,33",-513.73,-0.93%
23/02/2021,24/02/2021,"55.174,06",19.37,0.04%
22/02/2021,23/02/2021,"55.154,69",-59.3,-0.11%
21/02/2021,22/02/2021,"55.213,99",-227.57,-0.41%
18/02/2021,19/02/2021,"55.441,56",629.97,1.15%
17/02/2021,18/02/2021,"54.811,59",1906.7,3.60%
16/02/2021,17/02/2021,"52.904,89",1123.26,2.17%
8/2/2021,9/2/2021,"51.781,63",-1575.62,-2.95%
7/2/2021,8/2/2021,"53.357,25",670.68,1.27%
4/2/2021,5/2/2021,"52.686,57",287.4,0.55%
3/2/2021,4/2/2021,"52.399,17",1521.27,2.99%
2/2/2021,3/2/2021,"50.877,90",1574.97,3.19%
1/2/2021,2/2/2021,"49.302,93",-1226.65,-2.43%
31/01/2021,1/2/2021,"50.529,58",1854.75,3.81%
28/01/2021,29/01/2021,"48.674,83",-3486.44,-6.68%
27/01/2021,28/01/2021,"52.161,27",-1818.97,-3.37%
26/01/2021,27/01/2021,"53.980,24",-988.39,-1.80%
25/01/2021,26/01/2021,"54.968,63",235.05,0.43%
24/01/2021,25/01/2021,"54.733,58",342.95,0.63%
21/01/2021,22/01/2021,"54.390,63",1714.87,3.26%
20/01/2021,21/01/2021,"52.675,76",276.62,0.53%
19/01/2021,20/01/2021,"52.399,14",-2646.79,-4.81%
18/01/2021,19/01/2021,"55.045,93",-264.65,-0.48%
17/01/2021,18/01/2021,"55.310,58",456.52,0.83%
14/01/2021,15/01/2021,"54.854,06",117.61,0.21%
13/01/2021,14/01/2021,"54.736,45",-236.94,-0.43%
12/1/2021,13/01/2021,"54.973,39",382.81,0.70%
11/1/2021,12/1/2021,"54.590,58",698.47,1.30%
10/1/2021,11/1/2021,"53.892,11",490.2,0.92%
7/1/2021,8/1/2021,"53.401,91",544.97,1.03%
6/1/2021,7/1/2021,"52.856,94",427.3,0.81%
5/1/2021,6/1/2021,"52.429,64",571.33,1.10%
4/1/2021,5/1/2021,"51.858,31",832.51,1.63%
3/1/2021,4/1/2021,"51.025,80",-5.82,-0.01%
30/12/2020,31/12/2020,"50.539,17",-97.06,-0.19%
29/12/2020,30/12/2020,"50.636,23",156.12,0.31%
28/12/2020,29/12/2020,"50.480,11",85.29,0.17%
27/12/2020,28/12/2020,"50.394,82",825.54,1.67%
24/12/2020,25/12/2020,"49.569,28",-631.29,-1.26%
23/12/2020,24/12/2020,"50.200,57",-441.31,-0.87%
22/12/2020,23/12/2020,"50.641,88",394.04,0.78%
21/12/2020,22/12/2020,"50.247,84",338.93,0.68%
20/12/2020,21/12/2020,"49.908,91",703.47,1.43%
17/12/2020,18/12/2020,"49.205,44",-468.57,-0.94%
16/12/2020,17/12/2020,"49.674,01",840.6,1.72%
15/12/2020,16/12/2020,"48.833,41",-73.43,-0.15%
14/12/2020,15/12/2020,"48.906,84",702.38,1.46%
13/12/2020,14/12/2020,"48.204,46",559.38,1.17%
10/12/2020,11/12/2020,"47.645,08",-634.9,-1.32%
9/12/2020,10/12/2020,"48.279,98",390.76,0.82%
8/12/2020,9/12/2020,"47.889,22",6.15,0.01%
7/12/2020,8/12/2020,"47.883,07",210.61,0.44%
6/12/2020,7/12/2020,"47.672,46",35.54,0.07%
3/12/2020,4/12/2020,"47.636,92",556.29,1.18%
2/12/2020,3/12/2020,"47.080,63",326.77,0.70%
1/12/2020,2/12/2020,"46.753,86",213.92,0.46%
30/11/2020,1/12/2020,"46.539,94",-167.1,-0.36%
29/11/2020,30/11/2020,"46.707,04",420.7,0.91%
26/11/2020,27/11/2020,"46.286,34",68.24,0.15%
25/11/2020,26/11/2020,"46.218,10",-85.34,-0.18%
24/11/2020,25/11/2020,"46.303,44",-121.24,-0.26%
23/11/2020,24/11/2020,"46.424,68",402.93,0.88%
22/11/2020,23/11/2020,"46.021,75",350.88,0.77%
19/11/2020,20/11/2020,"45.670,87",568.5,1.26%
18/11/2020,19/11/2020,"45.102,37",299.89,0.67%
17/11/2020,18/11/2020,"44.802,48",823.08,1.87%
16/11/2020,17/11/2020,"43.979,40",-293.14,-0.66%
15/11/2020,16/11/2020,"44.272,54",457.23,1.04%
12/11/2020,13/11/2020,"43.815,31",440.68,1.02%
11/11/2020,12/11/2020,"43.374,63",119.56,0.28%
10/11/2020,11/11/2020,"43.255,07",-29.16,-0.07%
9/11/2020,10/11/2020,"43.284,23",669.8,1.57%
8/11/2020,9/11/2020,"42.614,43",56.54,0.13%
5/11/2020,6/11/2020,"42.557,89",-248.56,-0.58%
4/11/2020,5/11/2020,"42.806,45",384.19,0.91%
3/11/2020,4/11/2020,"42.422,26",215.03,0.51%
2/11/2020,3/11/2020,"42.207,23",444.1,1.06%
1/11/2020,2/11/2020,"41.763,13",-1.13,0.00%
29/10/2020,30/10/2020,"41.509,84",-122.97,-0.30%
28/10/2020,29/10/2020,"41.632,81",-1084.9,-2.54%
27/10/2020,28/10/2020,"42.717,71",-174.89,-0.41%
26/10/2020,27/10/2020,"42.892,60",-367.97,-0.85%
25/10/2020,26/10/2020,"43.260,57",435.06,1.02%
22/10/2020,23/10/2020,"42.825,51",455.23,1.07%
21/10/2020,22/10/2020,"42.370,28",-232.56,-0.55%
20/10/2020,21/10/2020,"42.602,84",171.81,0.40%
19/10/2020,20/10/2020,"42.431,03",40.08,0.09%
18/10/2020,19/10/2020,"42.390,95",257.17,0.61%
15/10/2020,16/10/2020,"42.133,78",106.86,0.25%
14/10/2020,15/10/2020,"42.026,92",465.92,1.12%
13/10/2020,14/10/2020,"41.561,00",33.59,0.08%
12/10/2020,13/10/2020,"41.527,41",-75.49,-0.18%
11/10/2020,12/10/2020,"41.602,90",36.85,0.09%
8/10/2020,9/10/2020,"41.566,05",6.99,0.02%
7/10/2020,8/10/2020,"41.559,06",-8.92,-0.02%
6/10/2020,7/10/2020,"41.567,98",214.15,0.52%
5/10/2020,6/10/2020,"41.353,83",334.74,0.82%
4/10/2020,5/10/2020,"41.019,09",-224.51,-0.54%
1/10/2020,2/10/2020,"41.243,60",343.07,0.84%
30/09/2020,1/10/2020,"40.900,53",106.07,0.26%
29/09/2020,30/09/2020,"40.794,46",-316.7,-0.77%
28/09/2020,29/09/2020,"41.111,16",275.02,0.67%
27/09/2020,28/09/2020,"40.836,14",-31.65,-0.08%
24/09/2020,25/09/2020,"40.867,79",-165.94,-0.40%
23/09/2020,24/09/2020,"41.033,73",351.58,0.86%
