date,unused_date,price,fluctuation,fluctuation_percent
03/04/2015,03/04/2015,"8.899,32",23.34,0.26%
02/04/2015,02/04/2015,"8.875,98",101.77,1.15%
01/04/2015,01/04/2015,"8.774,21",-161.55,-1.84%
31/03/2015,31/03/2015,"8.935,76",51.38,0.57%
30/03/2015,30/03/2015,"8.884,38",-98.84,-1.11%
29/03/2015,29/03/2015,"8.983,22",-0.58,-0.01%
27/03/2015,27/03/2015,"8.983,80",-56.74,-0.63%
26/03/2015,26/03/2015,"9.040,54",-53.53,-0.59%
25/03/2015,25/03/2015,"9.094,07",-56.24,-0.62%
24/03/2015,24/03/2015,"9.150,31",-65.82,-0.72%
23/03/2015,23/03/2015,"9.216,13",-87.81,-0.95%
22/03/2015,22/03/2015,"9.303,94",-0.55,-0.01%
20/03/2015,20/03/2015,"9.304,49",37.15,0.40%
19/03/2015,19/03/2015,"9.267,34",-90.17,-0.97%
18/03/2015,18/03/2015,"9.357,51",-62.72,-0.67%
17/03/2015,17/03/2015,"9.420,23",8.97,0.10%
16/03/2015,16/03/2015,"9.411,26",-95.71,-1.02%
15/03/2015,15/03/2015,"9.506,97",-0.57,-0.01%
13/03/2015,13/03/2015,"9.507,54",-50.71,-0.53%
12/03/2015,12/03/2015,"9.558,25",14.40,0.15%
11/03/2015,11/03/2015,"9.543,85",-28.46,-0.30%
10/03/2015,10/03/2015,"9.572,31",3.15,0.03%
09/03/2015,09/03/2015,"9.569,16",-29.01,-0.30%
08/03/2015,08/03/2015,"9.598,17",-0.57,-0.01%
06/03/2015,06/03/2015,"9.598,74",-39.65,-0.41%
05/03/2015,05/03/2015,"9.638,39",-68.28,-0.71%
04/03/2015,04/03/2015,"9.706,67",36.91,0.38%
03/03/2015,03/03/2015,"9.669,76",156.61,1.62%
02/03/2015,02/03/2015,"9.513,15",-20.96,-0.22%
01/03/2015,01/03/2015,"9.534,11",-0.57,-0.01%
27/02/2015,27/02/2015,"9.534,68",-83.85,-0.88%
26/02/2015,26/02/2015,"9.618,53",67.30,0.70%
25/02/2015,25/02/2015,"9.551,23",-59.40,-0.62%
24/02/2015,24/02/2015,"9.610,63",106.46,1.11%
23/02/2015,23/02/2015,"9.504,17",-2.88,-0.03%
13/02/2015,13/02/2015,"9.507,05",58.62,0.62%
12/02/2015,12/02/2015,"9.448,43",98.01,1.04%
11/02/2015,11/02/2015,"9.350,42",180.89,1.93%
10/02/2015,10/02/2015,"9.169,53",11.06,0.12%
09/02/2015,09/02/2015,"9.158,47",-14.41,-0.16%
08/02/2015,08/02/2015,"9.172,88",-0.56,-0.01%
06/02/2015,06/02/2015,"9.173,44",67.18,0.73%
05/02/2015,05/02/2015,"9.106,26",42.35,0.47%
04/02/2015,04/02/2015,"9.063,91",51.17,0.56%
03/02/2015,03/02/2015,"9.012,74",-199.69,-2.22%
02/02/2015,02/02/2015,"9.212,43",-124.40,-1.35%
01/02/2015,01/02/2015,"9.336,83",-0.56,-0.01%
30/01/2015,30/01/2015,"9.337,39",-113.12,-1.21%
29/01/2015,29/01/2015,"9.450,51",5.35,0.06%
28/01/2015,28/01/2015,"9.445,16",52.51,0.56%
27/01/2015,27/01/2015,"9.392,65",-41.60,-0.44%
26/01/2015,26/01/2015,"9.434,25",-38.07,-0.40%
25/01/2015,25/01/2015,"9.472,32",-0.56,-0.01%
23/01/2015,23/01/2015,"9.472,88",42.75,0.45%
22/01/2015,22/01/2015,"9.430,13",34.71,0.37%
21/01/2015,21/01/2015,"9.395,42",-30.60,-0.33%
20/01/2015,20/01/2015,"9.426,02",-37.80,-0.40%
19/01/2015,19/01/2015,"9.463,82",-47.63,-0.50%
18/01/2015,18/01/2015,"9.511,45",-0.55,-0.01%
16/01/2015,16/01/2015,"9.512,00",-44.85,-0.47%
15/01/2015,15/01/2015,"9.556,85",11.62,0.12%
14/01/2015,14/01/2015,"9.545,23",-41.28,-0.43%
13/01/2015,13/01/2015,"9.586,51",57.09,0.60%
12/01/2015,12/01/2015,"9.529,42",-41.29,-0.43%
11/01/2015,11/01/2015,"9.570,71",-0.55,-0.01%
09/01/2015,09/01/2015,"9.571,26",179.62,1.88%
08/01/2015,08/01/2015,"9.391,64",-12.02,-0.13%
07/01/2015,07/01/2015,"9.403,66",19.67,0.21%
06/01/2015,06/01/2015,"9.383,99",104.00,1.11%
05/01/2015,05/01/2015,"9.279,99",-30.74,-0.33%
04/01/2015,04/01/2015,"9.310,73",-1.09,-0.01%
31/12/2014,31/12/2014,"9.311,82",159.27,1.71%
30/12/2014,30/12/2014,"9.152,55",119.36,1.30%
29/12/2014,29/12/2014,"9.033,19",15.97,0.18%
28/12/2014,28/12/2014,"9.017,22",-2.46,-0.03%
26/12/2014,26/12/2014,"9.019,68",-44.18,-0.49%
25/12/2014,25/12/2014,"9.063,86",-92.97,-1.03%
24/12/2014,24/12/2014,"9.156,83",23.72,0.26%
23/12/2014,23/12/2014,"9.133,11",31.45,0.34%
22/12/2014,22/12/2014,"9.101,66",261.67,2.87%
21/12/2014,21/12/2014,"8.839,99",-0.49,-0.01%
19/12/2014,19/12/2014,"8.840,48",-128.04,-1.45%
18/12/2014,18/12/2014,"8.968,52",140.37,1.57%
17/12/2014,17/12/2014,"8.828,15",-340.68,-3.86%
16/12/2014,16/12/2014,"9.168,83",-187.35,-2.04%
15/12/2014,15/12/2014,"9.356,18",-83.90,-0.90%
14/12/2014,14/12/2014,"9.440,08",-0.52,-0.01%
12/12/2014,12/12/2014,"9.440,60",69.85,0.74%
11/12/2014,11/12/2014,"9.370,75",-87.62,-0.94%
10/12/2014,10/12/2014,"9.458,37",106.62,1.13%
09/12/2014,09/12/2014,"9.351,75",-247.48,-2.65%
08/12/2014,08/12/2014,"9.599,23",-74.69,-0.78%
07/12/2014,07/12/2014,"9.673,92",-0.52,-0.01%
05/12/2014,05/12/2014,"9.674,44",5.13,0.05%
04/12/2014,04/12/2014,"9.669,31",77.40,0.80%
03/12/2014,03/12/2014,"9.591,91",88.31,0.92%
02/12/2014,02/12/2014,"9.503,60",-13.67,-0.14%
01/12/2014,01/12/2014,"9.517,27",50.66,0.53%
30/11/2014,30/11/2014,"9.466,61",-0.51,-0.01%
28/11/2014,28/11/2014,"9.467,12",-68.72,-0.73%
27/11/2014,27/11/2014,"9.535,84",-14.40,-0.15%
26/11/2014,26/11/2014,"9.550,24",-104.36,-1.09%
25/11/2014,25/11/2014,"9.654,60",104.94,1.09%
24/11/2014,24/11/2014,"9.549,66",-113.98,-1.19%
23/11/2014,23/11/2014,"9.663,64",-0.52,-0.01%
21/11/2014,21/11/2014,"9.664,16",-78.19,-0.81%
20/11/2014,20/11/2014,"9.742,35",79.14,0.81%
19/11/2014,19/11/2014,"9.663,21",-65.06,-0.67%
18/11/2014,18/11/2014,"9.728,27",-144.60,-1.49%
17/11/2014,17/11/2014,"9.872,87",-11.08,-0.11%
16/11/2014,16/11/2014,"9.883,95",-0.51,-0.01%
14/11/2014,14/11/2014,"9.884,46",-15.56,-0.16%
13/11/2014,13/11/2014,"9.900,02",-46.82,-0.47%
12/11/2014,12/11/2014,"9.946,84",-2.49,-0.03%
11/11/2014,11/11/2014,"9.949,33",-13.74,-0.14%
10/11/2014,10/11/2014,"9.963,07",0.93,0.01%
07/11/2014,07/11/2014,"9.962,14",80.19,0.80%
06/11/2014,06/11/2014,"9.881,95",-1.91,-0.02%
05/11/2014,05/11/2014,"9.883,86",-34.82,-0.35%
04/11/2014,04/11/2014,"9.918,68",-73.28,-0.74%
03/11/2014,03/11/2014,"9.991,96",90.00,0.90%
02/11/2014,02/11/2014,"9.901,96",177.88,1.80%
30/10/2014,30/10/2014,"9.724,08",-13.84,-0.14%
29/10/2014,29/10/2014,"9.737,92",160.29,1.65%
28/10/2014,28/10/2014,"9.577,63",59.07,0.62%
27/10/2014,27/10/2014,"9.518,56",-221.91,-2.33%
26/10/2014,26/10/2014,"9.740,47",-0.51,-0.01%
24/10/2014,24/10/2014,"9.740,98",-20.76,-0.21%
23/10/2014,23/10/2014,"9.761,74",-108.58,-1.11%
21/10/2014,21/10/2014,"9.870,32",62.24,0.63%
20/10/2014,20/10/2014,"9.720,36",50.89,0.52%
18/10/2014,18/10/2014,"9.669,47",-0.51,-0.01%
17/10/2014,17/10/2014,"9.669,98",15.33,0.16%
16/10/2014,16/10/2014,"9.654,65",-276.02,-2.86%
15/10/2014,15/10/2014,"9.930,67",6.67,0.07%
14/10/2014,14/10/2014,"9.924,00",-153.60,-1.55%
13/10/2014,13/10/2014,"10.077,60",-10.50,-0.10%
12/10/2014,12/10/2014,"10.088,10",-0.50,0.00%
10/10/2014,10/10/2014,"10.088,60",-83.36,-0.83%
09/10/2014,09/10/2014,"10.171,96",-28.88,-0.28%
08/10/2014,08/10/2014,"10.200,84",-2.94,-0.03%
07/10/2014,07/10/2014,"10.203,78",-50.73,-0.50%
06/10/2014,06/10/2014,"10.254,51",48.32,0.47%
03/10/2014,03/10/2014,"10.206,19",-6.30,-0.06%
02/10/2014,02/10/2014,"10.212,49",70.46,0.69%
01/10/2014,01/10/2014,"10.142,03",157.65,1.55%
30/09/2014,30/09/2014,"9.984,38",20.62,0.21%
29/09/2014,29/09/2014,"9.963,76",-77.24,-0.78%
28/09/2014,28/09/2014,"10.041,00",-1.35,-0.01%
26/09/2014,26/09/2014,"10.042,35",-53.33,-0.53%
25/09/2014,25/09/2014,"10.095,68",-26.24,-0.26%
